id,y_pred
3890,381851.880200598
3891,367514.7057511899
3892,360500.1245076252
3893,357551.70706381084
3894,354245.5593781434
3895,351127.9709077255
4648,118890.716305007
4649,137703.1795971213
4650,144722.66215472866
4651,139784.3627342016
4652,136119.93758160976
4653,134356.50330471768
4654,133062.67964377007
4655,131423.63417000635
3144,379648.72013756505
3145,382403.2942807169
3146,389306.3146883367
3147,391720.4146461211
3148,388611.8191324704
3149,384900.2016793607
3150,383202.89369154244
3151,381628.69534156483
96,86994.00981423902
97,97464.59927665148
98,114738.8549737348
99,123742.32999469544
100,126283.15545638255
101,126409.12993675953
102,126705.79900145147
103,127193.88258902627
7016,225218.93353071684
7017,222605.6913081157
7018,224222.46161205057
7019,226748.78083903267
7020,228816.7866781048
7021,229834.74396958816
7022,230189.5838441061
7023,230949.10245208262
5616,309042.4226095802
5617,344656.8363782694
5618,341407.23210971465
5619,320244.51542028814
5620,311830.8103505902
5621,309953.4128810364
5622,306813.9111424552
5623,303643.8157569051
5520,656606.635305105
5521,583490.1439317927
5522,547245.5809331953
5523,557386.0322551553
5524,568092.2182255704
5525,574391.5022022661
5526,579405.7381267906
5527,584184.0487182136
5048,235526.20050920715
5049,251537.65939045395
5050,259643.93711074194
5051,256858.8072815368
5052,256314.58726992624
5053,257628.0491741164
5054,258228.8271243825
5055,258126.71163375015
3400,292742.71925733454
3401,333353.81892041647
3402,355006.7100343199
3403,350872.6147281666
3404,344956.99838472746
3405,340248.19499537523
3406,336694.087689868
3407,334611.88506324904
2536,212122.9751179694
2537,248780.97445518483
2538,267773.43459854316
2539,263578.16183879855
2540,261219.88930884603
2541,261403.14807701268
2542,260819.48038985734
2543,259030.44106031983
5720,305576.98435799655
5721,339715.0767809268
5722,346316.37707597855
5723,333625.642558335
5724,326553.85290994984
5725,323823.88974475715
5726,321049.0606632877
5727,317823.52070251806
5904,371220.7608724812
5905,367587.2484248263
5906,342773.03675221663
5907,322688.0811700921
5908,315306.5922715196
5909,314039.36915281444
5910,311851.00120264885
5911,308677.8992707273
2328,104475.36448098399
2329,113046.06438051868
2330,108205.30998113373
2331,98731.59659831144
2332,95264.17574431593
2333,94889.91279795746
2334,93920.02054119011
2335,92623.04446764302
3032,373862.3129490018
3033,422077.0456881267
3034,437141.0243533724
3035,423949.1982819106
3036,418274.9610360997
3037,417349.1455354719
3038,415601.61072610604
3039,413585.7800596245
5464,329096.5362727224
5465,313890.6969624804
5466,305134.4486022009
5467,304974.89675800805
5468,302201.5996981916
5469,299169.62310899026
5470,298027.79579447844
5471,297346.2571102002
2480,446163.91227320954
2481,420505.7637653663
2482,391047.2932951906
2483,379743.42684771813
2484,378415.74890232447
2485,379475.4094834129
2486,379298.8939240891
2487,378626.7786879299
5512,161814.34595474694
5513,170148.25610741603
5514,181138.43669488514
5515,186579.97066986316
5516,189467.5746246109
5517,190828.40712896333
5518,191764.65744605724
5519,192419.25741853143
5744,247016.65255091724
5745,273559.2522459337
5746,289182.1196918106
5747,288807.6666533711
5748,288434.9813878373
5749,288591.43705905974
5750,288095.34235426935
5751,287894.34821596846
7552,390056.9170107366
7553,364432.48809036403
7554,342141.0240995706
7555,336195.4635680322
7556,332646.5841172279
7557,330000.12036199914
7558,328438.71184620284
7559,327285.317018584
360,150698.6291865672
361,155491.3693209703
362,155358.43032536542
363,152101.40072739846
364,149261.62459167567
365,147213.67858767667
366,145536.52725832647
367,144215.29643127375
7192,56620.84706879538
7193,65444.30604012709
7194,69921.98924979428
7195,67994.54761547322
7196,66274.10866161439
7197,65381.0581403253
7198,64649.51241774805
7199,64081.38413372461
2120,303326.56473892694
2121,273788.8554286604
2122,271385.41301642166
2123,285291.64714144595
2124,294987.36122071446
2125,301180.6419447489
2126,306437.1928158633
2127,311110.07640392054
880,244066.50374700944
881,230930.1187182796
882,229875.83485359309
883,236155.43779799793
884,242926.0206997831
885,248461.5188141184
886,252134.23020921607
887,254599.89931508954
7768,309627.8355080951
7769,279619.01304489584
7770,266609.1158033657
7771,272875.8121409516
7772,280924.81265101663
7773,286997.1013045191
7774,291819.83194960596
7775,296264.8433087756
7648,533628.9507300444
7649,493775.3019695056
7650,462080.56148295593
7651,457680.0863345935
7652,460889.2528301824
7653,464401.1444995601
7654,466514.35899492004
7655,468533.2988223239
6504,464574.7802237769
6505,435881.1050643911
6506,414429.518640624
6507,413336.9735358838
6508,419054.2145938922
6509,424858.56924018584
6510,429051.3040894524
6511,432084.35942689853
6216,248478.32654156032
6217,266966.0875283388
6218,287508.6990674655
6219,292649.6672019806
6220,287956.0881003081
6221,281916.17641963804
6222,278257.05039758165
6223,275253.236826812
5528,198397.08257161823
5529,240878.31813559294
5530,255946.990766385
5531,245542.17609823914
5532,237626.52332064346
5533,233309.0474447996
5534,229914.82435965922
5535,226490.1788516508
928,233534.5715858951
929,299948.658443469
930,326007.94398780784
931,311600.8566684843
932,301263.5772764902
933,296998.0072729106
934,293332.7335245307
935,288853.1898927419
3696,232402.13074553636
3697,207271.97168360217
3698,179001.83667244218
3699,167404.29383708324
3700,164562.6573229747
3701,164670.3735235447
3702,164393.7273628012
3703,163784.82829864285
3784,185402.89819091535
3785,180013.08268470323
3786,174706.67891325627
3787,173740.17166692554
3788,175087.87888665663
3789,176930.7383750391
3790,178176.39044957422
3791,179187.4136000407
1064,106552.41078646437
1065,120095.67762694048
1066,128168.1863782712
1067,127760.05789735995
1068,128787.65356936527
1069,130645.56968873437
1070,131926.75977666798
1071,132849.8064645773
3528,250545.70658674475
3529,240455.37629372542
3530,227319.8044844837
3531,221411.9802099789
3532,219750.9631571354
3533,219462.618071494
3534,219060.61427648555
3535,218058.39408520813
536,308353.11290663516
537,338491.6893448734
538,369184.48711224
539,379617.94382494094
540,382608.81211388373
541,383519.14690525585
542,384956.00829043577
543,386087.87988166953
5952,489500.8202813128
5953,471932.98744192073
5954,486698.4884621061
5955,508118.592873059
5956,514415.83981071005
5957,514576.436950962
5958,517044.9324995222
5959,519555.34408016235
7040,145243.37427660974
7041,187880.78018817227
7042,202227.33947715303
7043,190411.12155111926
7044,182648.26523622038
7045,179407.9441920615
7046,175810.43529899945
7047,171821.0186259003
6752,496199.4629857276
6753,388634.0568122793
6754,329495.913303547
6755,337490.11893124843
6756,349972.1572629468
6757,358525.74425439467
6758,365425.8658293808
6759,371777.04921778373
2600,357424.10732741945
2601,355709.6439902558
2602,321806.12628034625
2603,292817.2483532258
2604,280384.3277088996
2605,276583.600505451
2606,272819.83730117796
2607,268650.6503127321
6144,134783.21360006428
6145,160803.8167634661
6146,175324.87230395645
6147,173748.95299338695
6148,172326.80407813867
6149,172158.46906855778
6150,171925.8907320173
6151,171145.76264599786
760,95997.42391957523
761,89263.39219628106
762,77421.2857803125
763,70994.4363098999
764,69073.2179589963
765,68742.56745463278
766,68118.02303332437
767,67346.8878478487
5376,161924.8607380407
5377,152580.58795242483
5378,150773.0585747397
5379,154037.97542616143
5380,156242.25257963693
5381,157838.36707824166
5382,159332.13378576224
5383,160487.91891119402
2488,333529.72038227844
2489,337318.59206706716
2490,337428.74275164236
2491,335929.0231861817
2492,335748.8998075058
2493,335694.33232253755
2494,334951.8969443176
2495,334576.69607727736
7672,266302.26628022525
7673,310290.32587354706
7674,331169.5003214772
7675,323798.4627789324
7676,314936.27335742675
7677,308725.2132785015
7678,304269.23528644996
7679,300049.922195032
5280,472993.36314406566
5281,505816.07077508466
5282,507723.4068713384
5283,492168.9789274782
5284,483214.0129801552
5285,478608.894572656
5286,474518.0264946122
5287,470579.93534817075
120,181499.20468420262
121,172653.76485964493
122,183523.05831895303
123,198562.1227334131
124,209631.7060466279
125,217212.12223830432
126,223180.97652488475
127,228138.98928082336
848,165286.9063398422
849,146766.9158912591
850,142535.19962705075
851,149286.64320655432
852,153768.9841038675
853,155757.15508665662
854,157739.88403586598
855,159830.4183325627
7328,258975.00893564586
7329,258238.34337610987
7330,260253.47370204242
7331,262802.43970656523
7332,264308.96011361777
7333,264844.7238205533
7334,265098.35722622124
7335,265672.47429536754
1304,591503.7522147049
1305,501861.343234468
1306,449174.73051515647
1307,452106.06142092275
1308,458232.0438690009
1309,462251.96585547656
1310,466489.3320784839
1311,470792.5339125535
264,411899.1509860709
265,399468.86414250644
266,390391.55603638274
267,388846.7152710326
268,385265.276946897
269,382183.2935814946
270,380813.11856326484
271,379667.62299228867
6224,199564.0187717092
6225,214061.8672591087
6226,215986.0718564937
6227,209968.54679657548
6228,209502.49441041198
6229,211518.7073984088
6230,212161.25377659153
6231,212431.21319266348
3736,466519.69598386844
3737,480254.05585193634
3738,488262.82068442384
3739,488680.77940305835
3740,490315.3100830076
3741,491928.4099737505
3742,492990.8269046995
3743,493942.6145492686
7272,340985.2012962951
7273,338239.0291410573
7274,323008.7245708631
7275,312135.78186299384
7276,307981.23171481886
7277,307187.8268825283
7278,306606.8075835641
7279,305292.2523062082
7320,253734.38774315754
7321,238050.45372265726
7322,226347.1212076391
7323,224893.99480845896
7324,225832.06717584468
7325,226512.1978668947
7326,226648.39512246306
7327,227216.71129823895
4944,458256.24245340563
4945,422878.04755923187
4946,398821.21472189244
4947,398747.576791023
4948,402258.0070092288
4949,404840.258705378
4950,406602.3932744069
4951,407642.4690269076
1128,150404.76708495937
1129,118502.45093919284
1130,104366.71724417023
1131,109701.87919746104
1132,112161.20067359455
1133,112380.94805834448
1134,113532.60423440993
1135,114815.05756919621
6184,300783.7106408697
6185,323171.80912304757
6186,331679.0100304162
6187,326421.92651047127
6188,319556.1904345878
6189,313888.0084073211
6190,309953.4847252805
6191,306238.3384710408
5232,91939.57362837653
5233,116796.72403324742
5234,130095.62229160347
5235,127521.74802209338
5236,125325.89262869809
5237,124479.37258800818
5238,123528.50235865213
5239,122210.20055819635
1368,245484.79997895868
1369,243016.9179366872
1370,247897.3974397147
1371,252752.36837820875
1372,254978.93159846085
1373,255699.48726545632
1374,256709.1638182206
1375,257126.40160124504
6080,387810.14648172166
6081,354648.6277912046
6082,319296.1918440106
6083,306395.0119306978
6084,301632.97955089225
6085,299783.97764758545
6086,298004.5804378751
6087,295454.8617720835
3800,451347.8419797295
3801,415307.14919113135
3802,383705.5674833014
3803,375649.5814329245
3804,371853.0760394202
3805,368906.4104891636
3806,367095.2747008024
3807,365752.1387882934
6568,149254.4542875153
6569,175060.09266555053
6570,188144.35638683828
6571,183511.43116332218
6572,176039.7271846828
6573,170317.51759009942
6574,166286.2389019493
6575,162668.64444055257
7704,204444.8106761665
7705,261344.50785045483
7706,278482.38723750645
7707,261120.73525560557
7708,248804.77666508633
7709,242700.88192278036
7710,237536.5471457638
7711,232162.57629570365
6432,248010.45688363235
6433,192891.84829755893
6434,161714.00975314743
6435,165373.6837602775
6436,172374.10007195646
6437,177185.03682615014
6438,180402.37117316743
6439,183624.89096067852
7968,391476.8849460448
7969,391830.74494893325
7970,394250.87548505014
7971,395742.88576139463
7972,391685.630777625
7973,386510.41570521804
7974,383444.70974281384
7975,380951.9037338255
5832,229003.32437115477
5833,248344.95600266373
5834,255593.40917436074
5835,250247.35658186415
5836,246472.84363047345
5837,245094.36279680632
5838,243664.7056210217
5839,241736.5908759771
7472,141132.39678333997
7473,148992.47161097339
7474,145493.44229725626
7475,137725.7743940755
7476,134301.95425754465
7477,133460.19697199995
7478,132268.27766946075
7479,130490.29388188294
1584,238574.2274171106
1585,208185.88872289628
1586,193049.12042924415
1587,196182.51090803093
1588,202970.2193893731
1589,209035.02003042784
1590,213067.5084333145
1591,216561.12419526099
584,401904.536037766
585,419317.4759139578
586,425503.7439009874
587,420677.72707410285
588,413992.81225277117
589,408193.10886887496
590,404264.0629710286
591,402069.22433973744
6704,359953.25700385706
6705,337216.7017714521
6706,347753.38542681653
6707,368803.8434108641
6708,381004.9781795497
6709,387358.37354074535
6710,392471.79348636686
6711,396895.98869127885
160,568435.7948303819
161,436753.8178402253
162,347274.6154906819
163,343786.86610322364
164,355006.64355776977
165,364739.2917311698
166,371725.80321531044
167,378223.05930791306
152,247710.70774637826
153,296073.66818206105
154,309220.2298372093
155,295067.61774219054
156,286187.2433707345
157,281651.82678266766
158,277433.93643035466
159,273626.3924984069
6960,376995.4585310803
6961,374720.2076324359
6962,356553.68851177685
6963,341916.8474601186
6964,333135.21489144204
6965,327966.08418575476
6966,324541.46506400115
6967,321037.01929623145
1656,479656.66837191366
1657,525715.516359782
1658,539707.4311100694
1659,528423.618594168
1660,522765.20994025527
1661,519670.11231556383
1662,515839.99418921024
1663,512293.10041413165
768,213186.39615384483
769,232959.57806694298
770,244411.146839614
771,243183.94992835217
772,239737.88995865645
773,236385.56857878
774,234454.5178703646
775,233032.73323912823
6192,113477.98432405124
6193,129512.38728940344
6194,138872.32101628915
6195,138963.61750800972
6196,138846.31975961154
6197,138731.1433414617
6198,138511.35670307634
6199,138319.5727010903
5752,368426.68450095033
5753,345613.699588452
5754,327703.4804056147
5755,325044.1905507325
5756,319409.67813944956
5757,312880.79096990265
5758,308735.8467508289
5759,306090.5710939675
1008,221119.23590659688
1009,228956.76504134762
1010,231338.6476031048
1011,229657.5201760543
1012,231692.4499742778
1013,234373.05885073863
1014,235818.95684097428
1015,236467.14836760718
4656,316951.3320846043
4657,384132.0009917234
4658,426251.33943179843
4659,425281.4297090619
4660,418152.55101455166
4661,411924.70808788826
4662,407556.51833797747
4663,403911.27118842816
544,316868.82251433725
545,321091.3530801099
546,315340.497115259
547,307684.6821385349
548,300251.5872034903
549,294217.9056546359
550,289684.177778055
551,286197.8146270704
2176,81548.11118746726
2177,110438.93680728044
2178,122535.02953772238
2179,116191.38647720931
2180,108740.27920641023
2181,103204.27676535075
2182,99201.3896167643
2183,95637.57991220878
4576,387446.2870725158
4577,354016.4473233168
4578,326262.1016870499
4579,321607.65069073736
4580,325980.01539925934
4581,330976.75936847465
4582,334329.4091322088
4583,336822.3237337768
512,57655.98572161683
513,68853.97489698394
514,72942.94005800574
515,70021.03156110755
516,69283.61722610626
517,69727.28797904224
518,69537.04630517075
519,69157.70625883064
7168,382442.3391679925
7169,345383.6263456034
7170,313085.43698858935
7171,306014.16046608036
7172,309698.0060101369
7173,314895.89863007993
7174,317595.48420452466
7175,319264.5664256843
6976,74117.76207953074
6977,89456.3151739628
6978,92632.34151214088
6979,86425.41950024915
6980,83090.4056352065
6981,82222.13309688104
6982,81210.73356152576
6983,79500.13888571935
424,172688.04506925773
425,205839.46099782537
426,225901.64423979222
427,224642.5671898963
428,221375.38918037724
429,218685.62901282648
430,216573.2174698409
431,214920.38968373893
7576,352647.60110013094
7577,333322.78813572635
7578,316880.03784309607
7579,313201.74348426634
7580,311424.1441741104
7581,310683.1964061893
7582,310577.2422617021
7583,309979.50381869386
2848,352062.54807836766
2849,344866.05817890377
2850,335495.0704984348
2851,331034.15604837995
2852,329129.9534398567
2853,328046.08510270057
2854,327224.61600731325
2855,326710.9476586454
1136,399981.2634326546
1137,382775.11016317224
1138,367739.53776847024
1139,364364.6082173218
1140,364305.7924103532
1141,365084.8585182362
1142,365376.1954208056
1143,365648.32742326957
5288,239513.408925627
5289,326147.387187561
5290,360038.3622685309
5291,340962.8815642169
5292,323711.15810669895
5293,312770.81468314416
5294,303410.7364353538
5295,295355.11531991686
7144,177856.8277398768
7145,188675.10940051512
7146,195403.39427347024
7147,194171.36435482348
7148,189751.54940676183
7149,185797.6809754455
7150,183712.81788632978
7151,181693.30086404033
3488,441779.228056024
3489,360543.233232967
3490,305994.8315215496
3491,303290.60298757313
3492,309732.9018781011
3493,315137.5676258292
3494,318879.2361955352
3495,322440.3814569237
2128,364472.0606598255
2129,418910.7212507165
2130,449109.119845124
2131,445155.6906796823
2132,437321.1446522416
2133,430907.7976574574
2134,426231.38506444654
2135,422288.76603057265
3464,110487.12047526293
3465,130161.19274451729
3466,142491.1766336416
3467,142156.93104232018
3468,142412.62818908755
3469,143293.09679852927
3470,143565.20446968998
3471,143569.4414642683
2896,281785.48101247195
2897,269658.11918354576
2898,266636.27940078906
2899,270257.7001647404
2900,275990.41155476496
2901,281051.0408905172
2902,284506.4325114121
2903,288128.14737776265
632,213459.66219637828
633,243659.255167027
634,269300.82810877246
635,275076.56980475946
636,276986.959965497
637,278214.3359933962
638,279405.6803502237
639,279989.89253549714
5696,292604.0226976855
5697,268351.4644175421
5698,254631.87926687408
5699,256424.6109727647
5700,258794.64839652163
5701,259605.38543300531
5702,260794.14148897326
5703,262073.8189043644
5144,360603.24038133834
5145,305417.02217861154
5146,274426.9189621503
5147,278643.0790418793
5148,285834.084683515
5149,291020.4808667005
5150,295232.2577249268
5151,299325.14890274155
3472,343687.7873573862
3473,355882.20173878246
3474,348969.65692782344
3475,335985.9423373523
3476,332488.521213992
3477,333731.387979307
3478,333157.91119450907
3479,331472.8917370862
432,260434.7905014315
433,269671.12951962446
434,278975.8732545461
435,281707.2883405824
436,283024.20640372904
437,284505.33586841513
438,285636.73377889
439,286285.76339470275
2712,378801.35978723154
2713,388869.23715277936
2714,370460.50643883407
2715,348576.79117791227
2716,341759.55501147505
2717,341560.9012285366
2718,339298.07230947784
2719,336894.24557041185
6984,260164.8072456234
6985,271994.24980321137
6986,283130.8609027404
6987,284764.90252601384
6988,282190.2402232297
6989,279737.11255612335
6990,277859.96670486784
6991,276067.91939163866
736,412722.8905658451
737,464078.6606261979
738,491280.5951350067
739,486989.96782349824
740,479730.8683455749
741,473267.7248206814
742,468670.2501956457
743,464613.8528943559
7296,226199.33651794295
7297,260780.95318105142
7298,268811.9587946808
7299,255362.30830958695
7300,245228.0029099933
7301,239057.46205610692
7302,234209.7234907754
7303,229804.12011919694
744,209748.38156878226
745,239310.94870471736
746,252475.60967584775
747,247373.93697820744
748,242588.13788860932
749,239935.05476286422
750,237643.63979358156
751,234725.05134857947
2608,390260.7303066702
2609,321906.89112246234
2610,273495.0437482222
2611,269635.4606123566
2612,267446.82905278105
2613,263521.2813170255
2614,261367.4009074179
2615,260240.25541798523
3648,725072.029693553
3649,701829.1160847417
3650,639811.6099249269
3651,600113.2680761308
3652,584577.4903019855
3653,579109.4613243269
3654,573996.3213498937
3655,569512.9587297771
1472,447489.29693564295
1473,341797.5444464116
1474,284269.24457750435
1475,292247.21196793095
1476,303134.4275233281
1477,310204.0061210992
1478,316160.1851232049
1479,321687.6627780582
5272,338347.7540459969
5273,329501.8110179224
5274,324386.8679677589
5275,326046.9787327763
5276,331182.1034674203
5277,335803.7669312343
5278,338693.8228902809
5279,340862.48073653236
4840,258178.24928313342
4841,305689.50320488616
4842,341127.78194895544
4843,344801.3971989699
4844,343740.4538750113
4845,342906.41715713893
4846,342294.9759445609
4847,341361.29012917005
6608,296819.301814273
6609,274653.3811476598
6610,246666.98927164986
6611,234905.72882940387
6612,231179.56440296932
6613,230260.7687543774
6614,228992.5444172523
6615,227820.17115732652
168,118833.67867229096
169,153515.60830121546
170,167015.65444667087
171,159752.57473249943
172,156547.50229151134
173,156524.19436347013
174,155834.82035213505
175,154341.04912137924
5080,133870.03527801615
5081,148278.27843344497
5082,167434.04361902637
5083,175432.36080325095
5084,175884.65399437572
5085,174673.8412534998
5086,174733.64862436097
5087,174364.23574137402
6736,457235.2250415179
6737,388412.34538962337
6738,329660.02065784595
6739,317310.3832036322
6740,318520.94294477074
6741,321369.47387964063
6742,323011.1092406575
6743,324082.1788423705
7664,553331.9309366791
7665,479039.33560598316
7666,436713.964930333
7667,442971.4633074058
7668,454936.1149060995
7669,463529.51735292724
7670,470382.0129982304
7671,477693.8758612003
1480,223563.26579884416
1481,256979.79942338774
1482,262275.3365111177
1483,248778.6187767258
1484,241513.14290816578
1485,238782.16717709374
1486,236096.39722447857
1487,233359.436193738
4848,303925.3773795829
4849,331573.1552726975
4850,348368.6786709012
4851,347127.19649905514
4852,342407.16232829564
4853,338464.83162978326
4854,336218.59328414325
4855,334356.03915640246
4408,407386.3629427878
4409,390996.15769382974
4410,364808.30653661327
4411,350722.9351880542
4412,343792.3795086934
4413,340193.1460695566
4414,337383.83299984154
4415,334702.465950685
3336,288490.51603294373
3337,239214.3588505147
3338,207303.86515981762
3339,206199.40965671974
3340,208564.08587811305
3341,210750.0888585757
3342,212747.6012139593
3343,214525.74566127532
3288,334401.917279778
3289,286565.24423902424
3290,260518.02964871962
3291,263692.19966512156
3292,263882.29868265794
3293,261523.05773062576
3294,260464.0226297472
3295,259953.47945523402
7064,386139.6328361252
7065,381481.9103128204
7066,364722.65307284804
7067,352179.06478122587
7068,345113.39258311107
7069,341218.43313399045
7070,338183.16922492353
7071,335499.9824298554
552,290708.04925925686
553,310560.4550505473
554,335057.1710458049
555,343214.9983394703
556,345149.1185703874
557,345438.11673519545
558,346159.95065227826
559,346919.68847806397
3496,272069.5706946996
3497,238105.97795426185
3498,215402.6737068154
3499,213686.7619049692
3500,215069.7484783478
3501,216467.28510119268
3502,217460.30288384578
3503,217576.56524150015
1616,356208.6127439974
1617,376550.59111318644
1618,355630.6020930023
1619,326482.6907076241
1620,314397.618793179
1621,310889.6106586102
1622,306306.64811272465
1623,301031.53594045393
4320,166322.43934484175
4321,138814.4012268798
4322,130232.09407360895
4323,138310.62347511924
4324,144574.55689792248
4325,148192.35655905938
4326,151390.2231741627
4327,153976.24161812174
7200,479130.12365554436
7201,533424.2740458511
7202,537998.3614678815
7203,512098.09856563923
7204,497491.911031479
7205,490716.02945908497
7206,483926.36006676196
7207,477512.67181482096
5336,304204.55275767355
5337,317701.99028715066
5338,320500.73258386564
5339,314664.433027575
5340,315552.9955719104
5341,320145.3555915071
5342,322896.415035152
5343,324671.8222316737
7248,193133.28630661732
7249,224907.67276582003
7250,236641.55629136454
7251,228468.48759883316
7252,221539.4534664626
7253,217579.21879527907
7254,214249.9819804719
7255,210583.09909626562
7512,159507.2986123748
7513,166339.7197362159
7514,165526.0455918821
7515,160824.51128479146
7516,158814.22708164004
7517,158640.4636589411
7518,158037.45527492056
7519,157111.1184290634
6328,33249.982708791096
6329,41791.87609186454
6330,47938.82437574942
6331,47891.28504372333
6332,46333.300218172604
6333,44911.14956720715
6334,43966.66455716058
6335,43113.55262634397
6008,359103.5191435311
6009,388307.0268425496
6010,409921.7086146304
6011,411921.3365550807
6012,408470.0310463549
6013,404585.3602354231
6014,402034.0275629375
6015,399812.10841596435
7080,227595.4805541324
7081,208243.8507671969
7082,214133.25275077618
7083,228972.16134486502
7084,236743.8038744117
7085,240731.02777946676
7086,244221.50638731744
7087,247472.9334635525
1528,338491.64181201754
1529,308424.32894981897
1530,293172.27022111457
1531,297223.84001733764
1532,302596.2728465469
1533,307000.2612639186
1534,310463.63081536465
1535,313755.2541658311
4600,120129.2283897606
4601,127174.12942781847
4602,121131.10711354844
4603,111680.59942470386
4604,108087.7612047109
4605,107466.07073331662
4606,106602.08728549752
4607,105469.20841642184
4464,272928.8168034919
4465,235597.33226016833
4466,210046.62347956965
4467,207500.8568561615
4468,208452.36482032004
4469,209913.6849904816
4470,211150.36670293144
4471,211970.50128212967
776,97992.76535759988
777,117470.24129319738
778,130551.84425017738
779,130519.71666334599
780,131070.82416003587
781,132621.79387944663
782,133271.25141327677
783,133438.5034028832
5984,423320.6226689288
5985,438913.59416420746
5986,416590.60108292295
5987,389257.6112589685
5988,377114.5704414713
5989,372479.28856041015
5990,368263.1061041845
5991,364610.1792261688
4688,161710.17536005075
4689,135292.01626280556
4690,122072.28933924157
4691,123924.195431089
4692,125738.07121266847
4693,126955.60867160046
4694,128084.41417163034
4695,128649.59386480815
2336,376606.6638799455
2337,372256.89131994196
2338,360521.1068276572
2339,352587.0416402626
2340,347623.49148265726
2341,344535.99949966744
2342,342217.96549797367
2343,339893.5566165612
6920,288614.91692840075
6921,318968.44568234065
6922,321859.6197637998
6923,307904.9458694267
6924,297403.9321431121
6925,290958.02336760773
6926,285692.06662806973
6927,281190.39388404414
2216,453919.54931872233
2217,464863.3440890909
2218,475301.5400231094
2219,479616.5323548062
2220,485357.7134207453
2221,491066.8642097112
2222,495620.39047525515
2223,498598.43398872856
4152,429469.08755432244
4153,452171.769492826
4154,442205.99165416986
4155,422605.4028200561
4156,418844.4587441796
4157,421771.5584588917
4158,422287.7806659081
4159,421682.5924913817
4096,83335.80687032716
4097,102071.7350878786
4098,113483.5980624177
4099,113662.430252241
4100,114327.58494081564
4101,115164.95294704894
4102,115255.31583694986
4103,115200.79261370318
2568,208585.9423654584
2569,199353.00918607216
2570,197216.9187873017
2571,200504.6178119256
2572,201760.01866685215
2573,201166.47482512792
2574,201131.71208111627
2575,201523.99655851827
2368,273937.4688114425
2369,266079.14499521395
2370,237497.96111417515
2371,216746.98112938076
2372,209729.23630758745
2373,208913.82413642775
2374,207243.1187959484
2375,204699.54867346465
6880,243247.4176378584
6881,217764.7726640077
6882,205120.08142354502
6883,208986.16676314347
6884,215273.40188488003
6885,220143.4124053542
6886,223482.084176518
6887,226644.17190096443
5560,328160.6341479408
5561,320501.86538794736
5562,303135.67403903784
5563,292849.4179396374
5564,290776.9644188712
5565,291300.2037876774
5566,291046.7637627006
5567,290917.3246940918
5960,145249.68592176272
5961,154659.67729267702
5962,158358.09599220287
5963,156524.35161679971
5964,157588.91311863926
5965,159865.94659894795
5966,160865.22362640843
5967,161396.9119156755
3896,74956.13137398471
3897,87024.24376416707
3898,97343.78792520717
3899,98687.64087870048
3900,97333.30660501774
3901,95926.92559049922
3902,95131.21332438767
3903,94387.49111529687
6528,203943.98144641804
6529,218276.20387693978
6530,223299.08356815932
6531,219830.7641412851
6532,214798.20317350992
6533,209907.26513676805
6534,206636.46738987468
6535,203748.0257540078
7984,220096.21212945605
7985,205966.14775808508
7986,186606.54183655622
7987,177395.93068006518
7988,175402.0966944793
7989,175429.3203937751
7990,175584.52206068247
7991,175891.151717086
1088,51790.47441300354
1089,62034.689294844284
1090,70236.13384995767
1091,72587.34813137513
1092,74095.26425513421
1093,75174.95591366146
1094,75961.69846106571
1095,77081.55236678099
2376,502812.4799313785
2377,464673.6949981747
2378,432222.4976644524
2379,425082.5321660007
2380,426294.2144050317
2381,428530.5159171665
2382,429692.17643309804
2383,431125.10699421726
6632,203936.64939427734
6633,240452.94960598924
6634,245942.95572137434
6635,231100.11146932474
6636,226466.3740094551
6637,227301.59540319475
6638,226237.78805393132
6639,223948.29510306503
3760,400763.76977705414
3761,315173.3550111484
3762,264157.56717186753
3763,267726.86560831626
3764,271810.17239998514
3765,272551.47645165405
3766,274088.80924023536
3767,276670.24968904606
4520,209180.00126687268
4521,235415.63939486363
4522,256181.15261630836
4523,261394.1745067415
4524,264669.0532569545
4525,267070.16776393855
4526,268871.3620212175
4527,270550.2941869256
4064,232215.54421220408
4065,283553.0617108568
4066,312263.08370981994
4067,307306.2334248638
4068,304237.681709239
4069,304896.85459178506
4070,304547.0890771484
4071,302921.1420881517
2664,243853.66933046764
2665,250477.04287530784
2666,253294.0858867254
2667,251358.6516504193
2668,246829.80888768373
2669,243039.5891318206
2670,240773.36286687746
2671,238707.939297285
488,99815.86826735444
489,132671.9153316341
490,150106.61796204455
491,145742.17309322243
492,138676.44878179475
493,132959.5354032413
494,128666.63236637256
495,124848.32911650604
3856,234862.15191886664
3857,258472.10811120135
3858,262013.2929129277
3859,252319.0008162395
3860,247600.50536206015
3861,245966.4577174786
3862,243879.5039730697
3863,241485.77251286112
6904,302953.71695574024
6905,311959.69235828274
6906,300868.64732396725
6907,286396.6991902465
6908,278348.026398924
6909,274149.195344249
6910,270653.30104268016
6911,267639.0893117216
272,403585.4302556385
273,429875.0416082111
274,446017.24980615254
275,443339.77385232993
276,440379.2862481924
277,439801.69577947457
278,438807.0565074604
279,437332.193135938
3344,269718.1809393261
3345,224942.12142847286
3346,204223.36370936828
3347,212113.43507400743
3348,221384.35183291166
3349,227800.21621538937
3350,232447.266068655
3351,237219.14817698515
7152,282851.7998589937
7153,320505.67608850566
